   4.8000000e+01   2.0600000e+02   2.0000000e+00   7.4110000e+00   3.6175000e+00   9.6261353e+01   0.0000000e+00   4.2925781e-01   3.2299545e+02   3.1563698e+02   1.0361977e+02   3.5069111e+01   1.5417634e+01   1.5410654e+02   6.6574023e+03   1.9872845e+01
   4.9000000e+01   2.0700000e+02   1.0000000e+00   8.3500000e+00   3.9083333e+00   4.1491821e+01   0.0000000e+00   4.2925781e-01   3.2848038e+02   3.1563698e+02   5.4335247e+01   3.0948282e+01   1.4405339e+01   9.9688866e+01   4.3065591e+03   1.2855400e+01
   5.0000000e+01   2.0700000e+02   2.0000000e+00   7.4180000e+00   3.4929583e+00   4.8344875e+01   0.0000000e+00   4.2925781e-01   3.2357715e+02   3.1563698e+02   5.6285038e+01   4.3672909e+01   1.8724653e+01   1.1868261e+02   5.1270889e+03   1.5304743e+01
   5.1000000e+01   2.0800000e+02   1.0000000e+00   5.6140000e+00   2.7879583e+00   4.4374451e+01   0.0000000e+00   4.2925781e-01   3.1056644e+02   3.1563698e+02   3.9303905e+01   3.5252392e+01   8.8602748e+00   8.3416565e+01   3.6035957e+03   1.0757002e+01
   5.2000000e+01   2.0800000e+02   2.0000000e+00   5.7250000e+00   3.1617083e+00   9.7764160e+01   0.0000000e+00   4.2925781e-01   2.9055057e+02   3.1563698e+02   7.2677750e+01   3.0836449e+01   3.2790653e-01   1.0384210e+02   4.4859790e+03   1.3390982e+01
   5.3000000e+01   2.0900000e+02   1.0000000e+00   6.3210000e+00   3.2377500e+00   5.4627182e+01   0.0000000e+00   4.2925781e-01   2.8701764e+02   3.1563698e+02   2.6007813e+01   2.1281420e+01   2.6999485e-01   4.7559231e+01   2.0545586e+03   6.1330113e+00
   5.4000000e+01   2.0900000e+02   2.0000000e+00   8.0600000e+00   4.3000000e+00   1.1842315e+02   0.0000000e+00   4.2925781e-01   2.8506247e+02   3.1563698e+02   8.7848656e+01   2.3233221e+01   1.4416712e+00   1.1252356e+02   4.8610176e+03   1.4510499e+01
   5.5000000e+01   2.1000000e+02   1.0000000e+00   7.9940000e+00   4.1280833e+00   5.2798187e+01   0.0000000e+00   4.2925781e-01   2.6960602e+02   3.1563698e+02   6.7672324e+00   3.5124325e+01  -3.5990131e+00   3.8292542e+01   1.6542378e+03   4.9380231e+00
   5.6000000e+01   2.1000000e+02   2.0000000e+00   9.8300000e+00   4.9741667e+00   1.0261463e+02   0.0000000e+00   4.2925781e-01   2.8743774e+02   3.1563698e+02   7.4415390e+01   3.6821369e+01   4.4843117e+00   1.1572108e+02   4.9991509e+03   1.4922839e+01
   5.7000000e+01   2.1100000e+02   1.0000000e+00   9.5200000e+00   4.8483333e+00   4.1960537e+01   0.0000000e+00   4.2925781e-01   3.1584006e+02   3.1563698e+02   4.2163631e+01   5.0996456e+01   1.9233459e+01   1.1239355e+02   4.8554014e+03   1.4493734e+01
   5.8000000e+01   2.1100000e+02   2.0000000e+00   1.1410000e+01   5.8420833e+00   6.9555420e+01   0.0000000e+00   4.2925781e-01   3.0830966e+02   3.1563698e+02   6.2228123e+01   5.6243534e+01   1.7725908e+01   1.3619757e+02   5.8837344e+03   1.7563389e+01
   5.9000000e+01   2.1200000e+02   1.0000000e+00   1.1560000e+01   5.1895833e+00   4.7900242e+01   0.0000000e+00   4.2925781e-01   3.0515341e+02   3.1563698e+02   3.7416668e+01   4.8992157e+01   1.3700456e+01   1.0010928e+02   4.3247212e+03   1.2909615e+01
   6.0000000e+01   2.1200000e+02   2.0000000e+00   1.2170000e+01   5.0069583e+00   8.7575035e+01   0.0000000e+00   4.2925781e-01   3.1188095e+02   3.1563698e+02   8.3819023e+01   5.5702152e+01   1.9377446e+01   1.5889862e+02   6.8644204e+03   2.0490810e+01
   6.1000000e+01   2.1300000e+02   1.0000000e+00   8.4300000e+00   4.3784583e+00   3.8149937e+01   0.0000000e+00   4.2925781e-01   3.1835019e+02   3.1563698e+02   4.0863140e+01   4.9124344e+01   1.9186658e+01   1.0917416e+02   4.7163232e+03   1.4078577e+01
   6.2000000e+01   2.1300000e+02   2.0000000e+00   9.0700000e+00   4.7562500e+00   5.9435276e+01   0.0000000e+00   4.2925781e-01   3.2529434e+02   3.1563698e+02   6.9092613e+01   3.8393299e+01   1.7283454e+01   1.2476937e+02   5.3900366e+03   1.6089663e+01
